종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"204480","TIGER 차이나CSI300레버리지(합성)","32975","355","1.09","33225.96","32435","33040","32225","15463","507961370","110796000000","0","3360000","CSI 300 Index","4921.51","38.03","0.78"
"217780","TIGER 차이나CSI300인버스(합성)","7175","-70","-0.97","7173.41","7255","7280","7160","138346","998192975","22960000000","0","3200000","CSI 300 Index","4921.51","38.03","0.78"
"245360","TIGER 차이나HSCEI","10040","-25","-0.25","10108.76","10100","10110","10010","21814","219129720","57228000000","0","5700000","Hang Seng China H","8096.44","-2.32","-0.03"
"371470","TIGER 차이나바이오테크SOLACTIVE","9905","0","0.00","9944.51","9960","9960","9800","21853","215393090","76466600000","0","7720000","Solactive China Biotech Index(Net Total Return)","2343.63","25.48","1.10"
"396520","TIGER 차이나반도체FACTSET","9560","240","2.58","9579.20","9440","9585","9270","36848","348880740","31356800000","0","3280000","FactSet China Semiconductor 지수(Net Total Return)","235.27","6.17","2.69"
"371460","TIGER 차이나전기차SOLACTIVE","17730","-20","-0.11","17670.33","17715","17815","17525","2529035","44730768500","3182889600000","0","179520000","Solactive China Electric Vehicle Index(Net Total Return)","3921.98","-4.16","-0.11"
"396510","TIGER 차이나클린에너지SOLACTIVE","10325","90","0.88","10350.97","10235","10380","10130","23075","237415440","62776000000","0","6080000","Solactive China Clean Energy 지수(Net Total Return)","2901.00","37.18","1.30"
"117690","TIGER 차이나항셍25","14640","0","0.00","14640.91","14660","14660","14455","1661","24202605","6588000000","0","450000","Hang Seng China (Hong Kong-listed) 25 Index","7931.84","3.02","0.04"
"371160","TIGER 차이나항셍테크","7205","-20","-0.28","7238.46","7215","7290","7160","612286","4420570580","315939250000","0","43850000","Hang Seng TECH Index","5475.70","3.83","0.07"
"232080","TIGER 코스닥150","15360","-40","-0.26","15587.24","15400","15445","15180","101891","1563186320","155136000000","0","10100000","코스닥 150","1524.18","3.62","0.24"
"233160","TIGER 코스닥150 레버리지","17795","100","0.57","17930.04","17805","17885","17310","67033","1179935080","64951750000","0","3650000","코스닥 150","1524.21","3.65","0.24"
"261060","TIGER 코스닥150IT","18690","250","1.36","18689.45","18440","18725","18320","15694","290631980","8971200000","0","480000","코스닥 150 정보기술","928.12","11.79","1.29"
"261070","TIGER 코스닥150바이오테크","10910","-120","-1.09","11003.15","11070","11070","10860","8168","89200680","11564600000","0","1060000","코스닥 150 헬스케어","3680.83","-41.80","-1.12"
"250780","TIGER 코스닥150선물인버스","4125","-5","-0.12","4137.22","4130","4185","4115","310794","1286935815","23718750000","0","5750000","F-코스닥150 지수","1719.57","3.43","0.20"
"277630","TIGER 코스피","30705","-80","-0.26","30704.88","30975","30975","30685","7280","224094000","62945250000","0","2050000","코스피","2977.63","-15.66","-0.52"
"210780","TIGER 코스피고배당","15700","-75","-0.48","15717.62","15760","15780","15665","3861","60652225","22608000000","0","1440000","코스피 고배당 50","3031.12","-14.53","-0.48"
"277640","TIGER 코스피대형주","14700","-100","-0.68","14722.69","14800","14800","14695","1247","18396630","6615000000","0","450000","코스피 대형주","2907.22","-16.25","-0.56"
"277650","TIGER 코스피중형주","16990","15","0.09","16989.87","16905","17020","16905","471","7998685","7645500000","0","450000","코스피 중형주","3296.29","-8.00","-0.24"
"376410","TIGER 탄소효율그린뉴딜","9815","-30","-0.30","9800.91","9865","9865","9775","18552","182083175","63797500000","0","6500000","KRX/S&P 탄소효율 그린뉴딜지수","1647.13","-8.53","-0.52"
"387280","TIGER 퓨처모빌리티액티브","12150","-30","-0.25","12099.16","12180","12180","12065","15021","181957660","76059000000","0","6260000","FnGuide 퓨처모빌리티 지수","2507.42","-9.54","-0.38"
"143860","TIGER 헬스케어","36765","-210","-0.57","36903.58","37340","37350","36660","24925","918613065","158089500000","0","4300000","KRX 헬스케어","3720.97","-21.94","-0.59"
"138540","TIGER 현대차그룹+펀더멘털","24545","-365","-1.47","24544.55","24955","24955","24500","18979","467731865","91798300000","0","3740000","MKF 현대차그룹+ FW","24179.28","-327.10","-1.33"
"228790","TIGER 화장품","2795","-30","-1.06","2800.96","2825","2825","2790","232522","651957065","45279000000","0","16200000","WISE 화장품 지수","2811.88","-25.63","-0.90"
"385710","TIMEFOLIO BBIG액티브","11390","15","0.13","11415.62","11465","11465","11295","1085","12343075","31892000000","0","2800000","KRX BBIG K-뉴딜지수","3143.79","-12.95","-0.41"
"385720","TIMEFOLIO Kstock액티브","10605","-40","-0.38","10609.82","10690","10690","10565","6162","65186250","68932500000","0","6500000","코스피","2977.65","-15.64","-0.52"
"410870","TIMEFOLIO K컬처액티브","10030","25","0.25","10050.90","10005","10045","9850","6895","68946960","13039000000","0","1300000","FnGuide K-컬처 지수","1181.36","-3.00","-0.25"
"404120","TIMEFOLIO 탄소중립액티브","9770","5","0.05","9778.05","9765","9780","9715","1298","12663380","22471000000","0","2300000","KRX 기후변화 솔루션지수","1936.50","-6.47","-0.33"
"108590","TREX 200","40915","-140","-0.34","40880.10","41020","41085","40760","30","1227350","10228750000","0","250000","코스피 200","394.61","-2.11","-0.53"
"145850","TREX 펀더멘탈 200","40805","-265","-0.65","40769.75","40880","40880","40805","6","245205","10201250000","0","250000","FnGuide-RAFI 코리아200 지수","9823.95","-58.99","-0.60"
"385590","네비게이터 ESG액티브","9450","-25","-0.26","9437.95","9510","9510","9420","431","4069765","33075000000","0","3500000","MSCI Korea Country ESG Leaders Custom Capped Price return Index","1926.54","-12.76","-0.66"
"411050","네비게이터 글로벌메타버스테크액티브","10330","-45","-0.43","10319.57","10340","10340","10245","35715","367421215","23759000000","0","2300000","Bloomberg Global Digital Media & Tech Select Price Return Index","3132.66","0.24","0.01"
"385600","네비게이터 친환경자동차밸류체인액티브","11490","-5","-0.04","11502.64","11505","11505","11370","2990","34204930","35619000000","0","3100000","FnGuide 친환경 자동차 밸류체인 지수","1614.47","-12.96","-0.80"
"137930","마이다스 200커버드콜5%OTM","14775","-135","-0.91","14842.79","14940","14940","14775","12","178570","8865000000","0","600000","코스피 200 커버드콜 5% OTM","395.07","-2.50","-0.63"
"403790","마이다스 KoreaStock액티브","20770","-185","-0.88","20825.32","21020","21020","20770","53","1107955","10904250000","0","525000","코스피","2977.65","-15.64","-0.52"
"292340","마이티 200커버드콜ATM레버리지","10350","-130","-1.24","10347.73","10350","10350","10350","1","10350","6210000000","0","600000","코스피 200 커버드콜 ATM 지수","1336.09","-6.49","-0.48"
"159800","마이티 코스피100","30305","0","0.00","30405.57","0","0","0","0","0","8485400000","0","280000","코스피 100","2979.12","-17.31","-0.58"
"407830","에셋플러스 글로벌플랫폼액티브","9130","-65","-0.71","9179.49","9180","9180","9070","76122","691954380","29216000000","0","3200000","S&P 500","4778.73","-14.33","-0.30"
"407820","에셋플러스 코리아플랫폼액티브","10025","10","0.10","10025.74","10130","10130","9990","13189","132168710","20050000000","0","2000000","FnGuide 플랫폼 지수(Price Return)","1826.81","11.14","0.61"
"152870","파워 200","40910","-135","-0.33","40861.15","41220","41220","40740","71","2903050","26591500000","0","650000","코스피 200","394.19","-2.53","-0.64"
"192720","파워 고배당저변동성","30560","-270","-0.88","30654.50","30695","30910","30550","55","1687515","7334400000","0","240000","코스피 200 고배당지수","2984.11","-32.14","-1.07"
"176710","파워 중기국고채","99430","-25","-0.03","99421.82","99430","99430","99430","1","99430","5965800000","0","60000","KTB INDEX(시장가격)","10628.59","-6.95","-0.07"
"140950","파워 코스피100","30755","-205","-0.66","30677.37","30840","30960","30595","736","22639180","13532200000","0","440000","코스피 100","2979.12","-17.31","-0.58"
